x;y;z;t;labels
1.2825204010970412;0.3577667557087657;0.009062359471481152;-0.22427745653117137;1
-0.6767900733595525;-0.4048515990300186;-0.7233872888203599;-1.035654347459546;0
-0.2251904963643263;-1.1621991725309189;-0.25753365799875555;-1.3000679629429304;0
2.3978026504735603;1.1757788937757792;0.9187190249364303;-0.44104467702554895;1
1.531810248663589;0.34185845696187067;0.31555476906458846;4.7521195725462935;1
-1.756803659798427;0.08956331020422648;-0.2910989581252077;0.425486878115406;0
-0.8287339627861885;0.33835441735959637;-0.6322398347663163;-0.29897749477241187;0
0.5106312344924286;0.5594666843947849;0.5760341111664158;1.6526229183200507;1
-0.3651138757057749;0.12658499125866918;-1.0506261168036963;-0.05121746984123704;0
-1.9797351287955651;-0.1878324846303776;-0.0023944226873505725;-1.6890682191135322;0
-1.0498482627195873;0.46576611909973287;-1.338788595470991;-0.06343854143867556;0
-1.1575629307813942;-0.8787938968509004;-0.23292899296495978;0.5512521754808617;0
0.34501110152827685;-1.283832681014449;-0.6349229185887006;-0.6399403293695287;0
0.11993862750856699;2.1481195670495943;1.4483004711363616;1.1768636137584008;1
0.41409934509336077;-0.8385213812943975;1.546031173662627;3.2213328275003903;1
0.3109003742401589;0.29980332255677766;2.8264045422643536;4.203274803773792;1
-0.35343003232568626;0.3243437206122687;1.429776793219535;-2.636883866686099;1
-0.36311718903715184;-0.0044546429821148426;0.9502106724128253;3.4140240646675872;1
-0.32313940424835474;-0.6270557224939823;0.2650524594234174;0.2691974182248822;0
0.28631450494864996;-0.1512966283397429;-0.710529779375443;0.27440164282762336;0
1.229305498689878;2.4104648475828743;-0.013570243487026845;1.772851954254592;1
-0.6652359158198521;-0.7224126546042742;0.4508037985955302;0.6274463654037774;0
-0.2333810647841461;1.932661072521026;1.7172442975503497;0.5086978760422979;1
1.3206184563389822;2.626798041312753;1.3645347458687789;1.7295049207290427;1
-0.7308633318490828;-0.5033665391529789;-0.10560734958861029;1.2818901240308784;0
-0.3813006605819578;-0.7586836139050419;1.74064668530711;-2.234817845955039;1
0.577017897039291;1.835401426256778;0.31779771022804004;2.9890124642970184;1
0.20342661695595254;-0.9638895883070675;-0.23950138612882688;-1.6930258006921668;0
2.5406472623512317;1.6834474475553716;2.1475708690819415;2.3414899229073836;1
-1.4915794464428034;2.3317451351739997;1.137730672266822;1.5496671492798528;1
1.6099844536003705;-0.21139369904893823;-0.7654282263410943;2.557718622235218;1
2.6985306553768766;1.7288280773147058;0.9330725547895773;-0.488394687667951;1
0.6761150167978012;2.7161123940947083;0.18933988108137523;0.9383966646402915;1
0.028539930681578562;-0.4593800267599948;2.4495589766411046;-0.8066794246251232;1
1.6425828106334106;3.0268631241879587;2.1482374727664064;2.2707736604955686;1
1.3914457811460361;0.2656081124314289;1.0086758161638631;0.8935620330164096;1
1.3332945494436348;0.1323234824928644;0.5217944806305269;-3.422792205189366;1
0.4949812388748709;-0.40245756144775086;-0.3145755703735237;-0.5424312176362137;0
-0.45434574969563646;-0.9398101829355838;0.3391763532817109;-1.4732577054123315;0
-0.06961931552284417;-0.30101025760072564;1.3032776039256442;0.4686434469672681;1
-0.5924421920505439;0.4977644507970943;-1.0204162319199614;0.2621982863076736;0
-0.36406915250546334;-0.21316497124635592;-0.5561548059294354;-0.7423993875498187;0
0.6530469917927302;0.019550977256610813;0.5206138522061048;1.8941707519685766;1
-0.8484484009931679;1.4514196566534205;1.7887032649158825;1.3854666921285546;1
0.28176115748831654;0.9122090633670752;2.037978526645609;1.1049216418971854;1
0.3989897660602564;-0.952394427473646;1.427847127522129;0.20318028289764867;1
1.6586567765474416;0.2146113823477349;-0.1350461987799383;2.5018259701917387;1
-0.10327685163934786;-0.5738008148874894;1.7738698431082667;3.8956221884207873;1
-0.5691649654652293;1.1618432989771712;1.282690857168951;-0.7820701726084764;1
0.4955256179135463;3.038198626178714;1.6335557146628144;0.11029960790840188;1
-0.6773086906319113;-1.1917269459418067;-0.8457024048439141;-0.7573760110090975;0
0.9590628883925798;2.3288958629354957;1.988054372263615;0.6705457435878738;1
1.2742635083121847;0.3365827041457733;1.0948221040448733;-0.10657227748541431;1
-1.4360305680473582;-0.6831637694769455;-0.959603385019858;-0.17922436065248476;0
1.672407495900445;0.5936273598741717;0.5002745921681131;1.8218559427770453;1
0.15411370069464747;-0.6679889681201303;-0.9687261549075867;-0.06553665106856865;0
-0.23067584894315657;-0.662688839326798;-0.8488925028193671;0.3372879178899788;0
2.4549897037244115;1.671115156112225;2.24650367019982;1.2875475185540968;1
-0.11757984362705665;-0.47602534121163653;-0.6005530561951437;-0.28036805411875776;0
1.9772716302147895;0.5088147348613017;1.073272735402821;-0.7960162201286098;1
0.7884503630258547;1.3413522296545826;2.59055309124113;-2.3195773679671827;1
1.9373396656135013;2.971589397638674;0.35915289608334744;0.618596771200081;1
0.27629388765567364;-0.1967663546124041;1.414182638661336;3.943234310767907;1
2.5879116045898782;1.168593090612924;0.6779936181466221;1.0190485983688096;1
0.2178863779731336;-0.526009789843253;-0.0575102128760096;-0.4542657176063804;0
0.33982182093707136;1.5714497048174234;0.9430573198064764;-0.7767139218329957;1
1.3465577683053827;0.5536142796404668;-0.8754121172101361;3.8108914295965093;1
1.7677712324534274;0.1661394592203569;0.22958848378564822;1.0111803234588643;1
3.4286502087029156;2.233134771413174;-0.6048679534796895;-2.120817845685319;1
0.4840749529673529;0.7195412289778351;2.3337526918229337;-0.04478611189971171;1
-0.748454115650558;-0.7244530231140327;-0.4154203342904432;-0.5556046615147675;0
-0.8796387734430473;-0.1593434585014838;-1.1695287818533266;-1.2358943885470512;0
1.1158048990544758;0.8614795539132496;-1.4916245910974686;-0.866916377795784;1
-1.145723703461541;-0.5840632909738717;-0.9780501901507134;-1.089656547932048;0
-1.5804850287142118;-0.47046044646077023;-0.5675096862812972;-0.24272062095743357;0
-1.1861739472176913;-0.14276858833349182;-1.0224098438048856;-0.5763815569476263;0
1.4046273895397823;-1.2677502609225586;2.9106431530337016;-2.984900034190604;1
-2.0132441761835027;1.1975630680374658;-0.24538876114466834;1.2698422917943653;1
0.7226996522707927;1.313207898050144;1.4052452766055863;0.06461434059660753;1
0.9684921700436967;-0.747375396075594;-0.1432877007320421;1.7165273045310563;1
0.6871691783412519;4.749123368414139;0.6340056553011394;2.111739454415124;1
-0.1956951963636434;-0.3266679880168241;-1.3151593979304665;-0.9246587127879227;0
0.6849629125852493;0.7691810518891908;1.1896876572998083;0.7221622526448841;1
1.4113946920563594;1.7102903718654996;1.2262668892871431;0.24728490397458858;1
-0.3389056403915703;-0.3685333669025429;-0.2742041155914555;-1.1351542720668526;0
0.7077664078872585;2.17867693019972;1.8337344911714233;-0.6962098662276575;1
-0.21605895360573601;2.511200533204736;2.5617063527050306;2.0741318632656593;1
1.6639792366023474;1.2785096888154128;-0.3132507849312258;2.373864159308127;1
0.6520858912671086;-1.6921800849411954;2.8197493359644277;3.9811079829385556;1
0.6081587259309733;-0.41395359538713117;1.9163537616851658;0.4810452884181733;1
0.5483176867114615;0.636665304288689;1.1620739027859306;1.1733277501210593;1
1.2825304895586287;2.5091320649198425;1.9573751493651717;4.965392544572445;1
2.921575054056599;2.845709560061257;1.5002337005398894;1.703474654785193;1
0.4804491697732779;0.7645636059165859;1.666204597887327;-0.22384160642011874;1
1.4937868129054235;1.0377703922527073;1.7606386862231975;-0.23496845086043439;1
0.6622316251818431;0.9972076762906364;1.332262654671424;0.8998412669994532;1
0.78039761901364;1.4250130742283451;3.153317255553667;-0.05931732670268497;1
-0.9289952258927283;-0.4822768773811114;-0.5558367237207706;0.02913889115391699;0
-0.5878942275306995;-0.9633347824113714;0.7051852282067083;1.7292440717091055;1
0.09546307762173822;2.183392825499533;0.5576258728035406;-1.0625053480905096;1
-0.2762883332654173;-0.7834516673863787;0.2568894947123277;-0.8098336473769274;0
0.6184324224903386;-0.9177219029019756;1.4099296872797504;2.8472386073402633;1
0.6446022046629778;1.2499770788457352;0.6890716265983371;2.4693136479354436;1
-1.4111502156890021;0.4158765230445841;-1.1200616219141653;-2.2747015366654364;0
1.3220807381751902;1.3342094781320617;1.4237271354734222;0.8591293306140134;1
0.3113974161131452;-0.39848083730221906;-0.45905123677791193;-1.3817361053648485;0
0.059998228682391685;1.387761537243248;1.1653183922812405;2.973629920234341;1
1.6766485097682229;2.4589311648490186;1.9581289410602924;-1.2145201158506338;1
0.10262196535911416;-0.8664692001373764;-0.4216312644329851;-1.1679008299906752;0
1.9609627799878753;0.9328279794444535;1.494190738829729;0.25514415693807413;1
1.185613176941257;2.9835564943638255;0.6121182770779566;-1.0249257451997948;1
-1.078595067438985;-0.16818480502078503;0.3065303069896572;0.8131112352868324;0
1.2439854866376021;0.3237875234505089;1.792696901589628;0.08539522401284394;1
-1.0313995362504087;-0.41592955993465663;0.06685655342449648;-0.9628893299401332;0
-0.17002523032659306;0.03795949222804906;-0.47394105073116827;-1.1190148528724035;0
1.1528255302228554;0.38337559016277545;1.0966510366636129;2.560009716891245;1
2.8785346969756542;0.026704095817927764;0.40524802292488926;-0.8232964359764627;1
1.0112155943969816;0.47219560330467025;1.5732083798012924;-1.810151603113097;1
1.6020308951993236;-0.5134016539797894;0.13314005377720328;2.0364855571275027;1
-0.3338974894555071;0.8589898891126259;1.7756505499176392;-1.8479523272261553;1
0.8968160078671203;0.5829944872933006;1.0563677180614635;1.5821280746453512;1
0.3456303008763173;-0.8015137731634656;-0.027218409609468586;0.5633976161059504;0
0.8256649309139454;1.4031828638165231;0.03260731729764488;0.48300949274936156;1
0.5610023356589153;2.180194107995994;2.2098440249835716;2.2166336518975216;1
-0.18432146074643663;-1.6039564689140677;0.18973764712822727;-0.4677456048735809;0
2.3587683011929066;1.0748040823232379;0.9948429885070961;0.19382148645134567;1
0.3396240125393529;0.8467623159804163;2.7294046931918;-0.24339817492981952;1
0.1792676914977661;3.2995579620991626;1.8353274383147813;2.5923396539669525;1
0.1288972176892791;1.6082207872523557;1.3944634965324934;-1.1738209477878572;1
2.0474724275832137;-0.1929020302236928;-1.4034443916925232;2.8087660626672433;1
0.33863637348340436;-1.0568750712089496;-1.776981609319039;3.785906804968829;1
0.3897745036449366;1.1784186501656384;0.7899489070858203;3.229111950492208;1
0.18872454633357105;0.614882073718167;-0.5351660688854079;-1.1077185707965906;0
-0.23799102014320894;-0.3844083330391216;0.06166848432486782;-0.6573016410046035;0
-0.7946918611423235;-1.0457347631295195;-0.34701529967916384;0.3847572375816699;0
-0.020560279884199284;1.241222753632914;1.2584243012256315;-0.7635238445284005;1
-0.7482647755746374;-0.8667319753320696;-0.49345264177192094;-0.30619825546133916;0
-0.17480134796348562;-1.2696289290519311;-0.16691626654251462;-0.4821604682653163;0
2.3250866180323113;1.5213739611120654;0.6464085635779748;2.628403441543525;1
0.912578794902291;0.4356563662575821;0.14970490560593164;2.9728724358461207;1
1.2850279355633556;1.2607964958030224;-0.7191783877548774;-0.022150438293035313;1
0.8019947445593221;0.5409299478284371;1.1696781744463973;1.6907929618487718;1
-0.32648616449278256;-0.3377716934816144;-0.4029977718988379;0.49453863759161043;0
1.1896806882206499;1.6393598859757554;1.6444064698184864;2.5444900077369557;1
1.343705137948235;-0.6317678618721476;1.273142767302751;0.21806181663189517;1
-1.9847036436771293;-0.42951564968513267;-1.5540897826526539;0.9445715769847858;0
-0.58810530101196;-0.05261112913993654;-0.9894465957814187;-0.676849151568759;0
1.3851782348037085;2.522931493383787;0.38950024090856095;0.10198953973424318;1
1.597701484140208;1.3709854801836687;0.6068430113464922;-0.41432902496518587;1
-0.20664076673478943;-0.5340978115597173;0.050891996761021074;-0.3848918069421441;0
2.103780469160413;0.9641596024903742;1.2470954477016702;3.1735034605299837;1
1.4499373153387003;2.961225397372956;-0.2772674129245791;-1.125238405707814;1
-0.8603077058489288;0.053352876065286936;-0.9176307194618456;-2.066274275873151;0
0.7925710915124087;-0.26993634049222615;1.1266110045986997;0.2107670133829681;1
-1.7624797906353569;-0.6606887179069171;-1.0954723227707586;-0.5140504051926552;0
0.4116263650059965;0.23714356200659936;0.23294185414771518;0.8725295871769504;1
1.7988760030400943;1.3084238228045286;-0.90785631302411;-4.208907322264121;1
0.8662063997884248;1.821825476932546;0.6095476997292086;6.087639384121076;1
1.538413199828716;1.024666768715615;0.2434812794026847;2.4607857894398872;1
0.020274271379222664;-0.7262244021534303;0.22980915893656617;-1.0434265210692784;0
-1.8191367855431666;-0.021996152265383206;-1.2161331467325498;0.4972676787639855;0
0.5408103464282177;0.10913970524859451;0.8205507054420349;-1.9086838889298892;1
-0.2430576913534645;-0.3544240156519621;-0.26667772245049004;-0.493721904925526;0
0.5172179662011855;1.4246954288094575;1.8414704644168571;-0.5601371759830454;1
-1.0608290868606796;-0.1448811511648888;-0.059612014268359104;-0.3044502212309982;0
0.9258147497266234;-0.5862626872238152;-0.45191672217541035;-0.9923358221068495;0
0.4056184454811951;2.8089711124965313;1.722941063741914;1.3160718318247027;1
0.15858126110303838;-0.30005867499255234;-0.8794133069882002;-0.6117721013034093;0
-0.8058515248793579;-1.4728241635691932;0.08639408804482795;-0.021724376352655672;0
0.4449539836628009;-0.6674230278616342;-0.04619311825280453;-0.47540200434251595;0
0.7388010913916061;0.07774526714634522;0.9614298051230061;0.7210541549087555;1
-0.5191986854966715;-0.6218280034303016;-0.06824029053417979;-0.3830934312531488;0
1.7036798606958383;0.6122928501642757;1.6965255140866224;0.796154337533521;1
2.6536159189314024;1.2816884623318185;1.5777657259356554;-0.1034378942281029;1
1.9192314912576576;-0.5603869943640043;-0.04921636159149001;1.3508359023175789;1
-0.24455957193424438;-0.2543260874903944;-0.5136444692270312;0.325577227156271;0
0.9030597209292004;-0.19490093003794967;-0.6363487598406525;0.23408583107575898;0
0.1871295966467893;1.9680672072222034;0.9206389340320957;1.2689895428052518;1
0.19743736761657726;-1.7551135608609914;-0.021229295039851215;-1.809913012202049;0
-1.4871099473182965;0.44554350706718826;-1.3026020132321472;-0.7928182287469182;0
1.5191511467375838;-0.8288780119781094;0.6487182965840363;0.044633255563570784;1
2.5304257775955463;0.9140685711314517;-1.1697371665290754;0.9762856020279936;1
-1.073441460802506;-0.15889830188706489;-0.9698922644704722;0.467482868700559;0
-0.17206356082497343;-0.2567953836765822;-0.4556805057957834;-0.16539246386796824;0
-0.5195817808160348;-0.9903664677221495;-0.16484387794780514;0.4232612354009321;0
2.385826316177443;3.964054879476749;1.1145004503003153;0.0739645491418075;1
-0.6470702873600029;1.0528191210004545;0.8335708636451699;2.437359219900265;1
0.9911401863956453;1.1673694489819628;1.322760120808621;3.897855966504069;1
-0.0454276526945368;-0.11841423378786664;-1.1959248795936395;-0.5746525984746554;0
1.0521204738975833;0.543843345834343;1.5395632230760157;0.5806152934685322;1
2.2272065762275086;1.417029914882499;-0.2615793201115324;2.3323004133659557;1
-1.0079178566923865;-0.6445656665302091;0.020182264917778636;-1.2603604355625069;0
-0.5291589697167307;2.4337367418841134;2.051810450775858;-0.9130439869071971;1
2.5908925405913665;1.1107967860154049;0.847525395929909;0.005162021899627112;1
-0.5498355591387329;2.3004389996930854;0.2978339471861139;-1.5203143592523922;1
1.5752425126174332;1.056275961053107;-0.8822651803940889;-2.928923218112027;1
-0.41286051334188917;0.04613606214895638;-0.020659844679829398;0.7159241710332016;0
0.07180551761334342;-0.6175215135112773;-0.6514382146188906;3.2391305066986873;1
1.6256165067630488;2.3462264083393984;0.6744890097888718;3.6909670152338316;1
-1.2208962277999997;-0.48859502136968347;-0.6491270632079402;-0.6389974818091135;0
-0.004902493907352423;-0.6093093411231004;-0.4408478682911103;-1.4548172688990508;0
1.6852959533470107;1.2669610417831032;0.6494674554364583;2.3766450157065595;1
0.1718099047707482;-0.5732568348151551;-0.7612418467383391;-0.10445080028830545;0
-1.0731067051670076;-0.8583441943391633;0.029987989035051732;1.0197347389918714;0
-1.2297699276482623;1.4130290137534134;2.7186201371231933;3.1632970259288937;1
0.20321469833088057;-0.467328101470415;-0.3060434012273542;-0.24546607128713027;0
-0.7640583382693298;-0.5056519216884128;-0.8823266262114074;-2.5684669298145586;0
0.8175357292029988;-1.1385850575699434;-0.2206358115845864;0.1339196359121423;0
-1.1988663988486241;-0.6021094535474323;0.02142086286254119;-0.9420515260936251;0
-0.7169484718356065;-0.5734845039277006;-0.27197281493557496;-1.9256347111616523;0
-1.5345335762481918;0.2618928495156847;-0.9821359032231383;-1.2316575418437288;0
2.4544955749211246;2.2720949114656577;1.4112883813514643;2.0897826532392654;1
1.9598386337676073;1.616261885152904;-1.0113958303846804;1.2345794238862462;1
2.4376747156214273;2.3196271730049474;0.9225064353100157;0.14516622758124154;1
0.8611574175193784;1.6233267174985557;1.4886655917894287;0.3230311366318762;1
1.2532174216330882;1.323279424666485;1.968780693774882;2.633123905017441;1
0.11457001237666176;-0.870876238380393;2.150672241650714;0.6113345942725052;1
-0.9722202793273234;-0.8777526257467291;-0.506516081729832;-1.132371584185943;0
1.7419783392643693;-0.33618154977051096;0.6034582009610736;-2.748474401391325;1
1.793241230648161;1.2441273351671032;-0.6816962882224358;0.1680870836792785;1
-1.493073156381473;0.06606282313124578;-0.9007051828723505;-0.9442505194460631;0
0.42021963937911644;0.5265453386117782;1.6056943274962685;2.343158477713388;1
-0.856779674810578;-0.26717590437593985;1.2303072468042635;-1.6247924750432015;1
0.815129243572043;1.4697792130210163;1.792583375362525;-1.0709036992141985;1
-0.6560910292264754;-1.9931541090364577;0.814086222525145;0.9291535777897724;1
0.22781283551806486;-1.203823806876114;0.6106877273689737;-2.034170571139775;0
0.5059869222713893;-0.6454980655624075;-1.1821732588499894;-0.9399315992381208;0
-0.20278887069781937;-0.8970669568734926;0.4341979843067043;-0.16935246309303076;1
-0.3367883787570787;-0.30470100497055136;-0.18835281864480613;0.891644326159752;0
2.740710784900573;1.4245410111336687;0.5861713410978928;1.0832881841363067;1
0.008763015008317776;2.738696613021838;2.6540602344620203;0.15704169600331808;1
-1.0208474828578673;0.25568612957699355;-1.2959759953988466;-0.6671454808356088;0
2.2770846718293325;-0.033022902896105766;-0.6452555071164126;-0.8656257861556411;1
1.2552182533503236;0.7388053257370558;0.8304666508929531;-0.7896712525683021;1
-0.3031255865923352;-0.3320803166604595;0.10825689437170938;-0.998748712390239;0
2.4921045363358925;1.0639656274664393;0.9633211301353017;2.106977843958289;1
-0.2892410023657379;0.5808429936069399;-1.5120329526545953;-0.6287445066779461;0
-1.0084222226835264;-0.11072933184012934;-0.3118295412101278;-1.0360060432852114;0
-0.5368455674401051;-0.05777234281802934;-0.9033808713496887;-0.168228942829528;0
1.3456356507361875;0.5812981829888293;0.3781863248888053;-1.8495269975723638;1
1.6550833968086738;3.728694089249691;1.375199744405485;-1.8871734030689105;1
-1.8036985628500513;-0.8710543900825474;-0.29239574617216824;0.6972940983171338;0
0.0473197044871535;0.4457567698722237;2.3292070663468243;3.527428838038401;1
1.2104865695552056;-0.6828725035946139;0.3639579658691243;2.5362057781978042;1
1.7939120160310096;1.3389013458175618;0.22204320246076414;1.0234516777270217;1
0.538902016520049;0.25991589522437286;-1.3683441057361847;-0.5176859132585545;1
-1.1206442695338503;-0.8591126995396593;-0.5408630246252916;-1.160073785949601;0
1.723327800116112;-0.583257789647738;-0.9712239162325473;0.5931356063963225;1
-0.24942492953060147;-0.7365902827921196;-0.33570734547304937;0.8916514696669768;0
0.094007382326325;1.6941546752160201;0.13249223998654913;-2.072611579824031;1
0.567094703594933;-0.3419341065532114;-1.1378068966267132;0.1819684624746103;0
1.4183343002319364;3.036302493622392;1.8872779391354224;0.8720686291719334;1
-1.9806593623392574;1.000705565319453;0.6524796913241668;1.7945306707454178;1
2.8991377536442138;2.373181855309716;0.8048457013056248;-0.6094408297598466;1
1.012177298899082;0.2600783855229868;0.19824174061957334;2.954163803028927;1
1.691666382410684;2.2677839367047277;1.604230291412069;-0.15283721192691435;1
-0.3513118533142778;-1.1190066072697569;-0.26612252046742424;0.38815831963657965;0
-0.5790648351852741;1.2262195489974297;1.286872678566277;-0.7783748564261632;1
1.0077691223392318;2.1578376719746535;0.9361883410867888;0.10630167712352545;1
2.1867586358126587;2.988850920620841;1.1493722305327412;2.4207833438565354;1
-1.0462821853519024;0.4790241107896811;1.8907097600094196;-1.205712973700591;1
0.12173027552358384;1.6653611654215792;2.009800753085897;-0.5758668636507953;1
-0.5953423938353989;-0.4150536195261984;-0.5934059776268086;-1.0219348053748707;0
1.4103412707111291;2.1644278385724567;0.051074084368599615;0.16593035162933456;1
-0.30013004117356024;-1.3809006777054829;-0.814465413049029;0.41089590452227187;0
0.7691156894114735;2.856264073230192;1.9044999506915576;0.6774724693644146;1
3.192430947527006;0.06078447607145476;1.3355034888135346;1.1230769858518719;1
-0.6468843334346871;0.513004124373706;-0.4717016319272057;-0.5737991508708364;0
-1.313465871622061;-0.07968067953343444;-0.8440601135832629;-0.25861331075852;0
-0.08372179991587725;-0.7833806932257394;0.3768103172832107;0.12355247133059799;0
2.312741073276948;-0.8446041455576505;-2.0052624952107965;3.5632450982714308;1
1.9183204584093378;0.7269499225671475;1.1336683851176619;-0.2685818065465442;1
-0.360026182966197;-1.078073480249988;-1.4406348528762738;-0.4142258170444826;0
1.1039344939650928;1.1391649096741154;0.5239139753037252;-0.23126639228779022;1
0.7582381110632439;-1.3037104008349147;1.3003055959170622;3.806007606473824;1
2.389535908141242;3.2034142684180273;1.550208916412867;0.904563327528743;1
2.4436115699577563;1.596436146398635;1.0245896255336318;2.9707087694960665;1
0.13975836354445803;0.7606999125575782;0.8473095779616648;3.6394335316213025;1
1.0400010481064856;1.503439231543418;2.2505134744116417;2.0523753450820257;1
-1.3845904945310288;0.002636576445759653;-1.4048675403304;-0.6906153180844645;0
0.7805258852432906;-0.06656788575242634;-1.177876938477318;0.14510314300719085;0
-0.32090303991134816;3.079964499843771;-0.44899992687774226;-2.319773708454085;1
0.6100265803279756;-1.7172384575335191;0.28897381195162275;-0.4663818162491746;0
-0.6210261326079435;-0.18280969576544703;-0.6334335591032427;-1.0591143439561244;0
-0.1359109901624851;-1.6761810889453845;2.798874377539045;-0.3446955999635717;1
1.6597791078012587;3.348071319994375;0.15018328864224373;4.511112044840367;1
-1.1966427937990654;-0.01567894811888315;-0.5789908086658617;-0.23877439520427113;0
-0.5486267874896468;-0.8863828932760712;-0.30549938182788733;0.4500794681981155;0
-0.9069714373189521;-0.5599699355784442;-1.2661171915131066;-0.0088121684672679;0
0.5798234285725927;1.6558636415364851;0.464752189930006;-1.9449642813557038;1
2.2677916145907324;3.2695949706697522;1.0962888258114276;2.3983490384334463;1
0.16072581722676238;-0.8156531817652761;-0.694891966185941;0.2321047335442077;0
0.18709408986004994;-1.0826004962439106;0.03958993475405537;0.6319587174581531;1
1.1815322430588977;1.2687640961520505;1.1140148319055359;3.4910186509363585;1
1.7528130780119913;2.3886650004468635;1.3766160305698087;2.545405302313983;1
-0.9898736904101924;-0.12314563739892681;-0.4203591438619295;1.0347874667697818;0
-0.3523524129052755;1.310081641306959;-0.0593709400120066;2.2757504175929455;1
-0.41854057107064335;0.11086190693673759;-1.8004117419126664;-1.306255031560137;0
1.1227724694127497;0.5323184532419935;1.6969143880862352;0.24108759633897836;1
-1.0424596611454253;-0.27764133113899236;-0.5106964158811755;-0.22898473108681067;0
0.9165721402161279;1.0098208133042494;1.0865526518642383;0.9251744102514239;1
0.2674663541122819;-0.891496980682009;-0.7591220705606965;-0.9139831573459365;1
0.6578054775440156;-0.41399888222989834;-0.19389652071416047;-1.2484763541774702;0
0.7727646560781622;-1.0174461504808885;0.3883309496649444;0.3864684811514133;0
1.0318873378333853;-0.018213633797338424;1.2989587067918733;-1.036357875630804;1
-0.3337216922185763;-0.12786726438189544;-0.6088114090879756;-0.6923638064277092;0
1.2743327597438496;1.90701996029898;0.5262736756585342;-2.114601759766557;1
0.8611121381140606;0.6628071434724236;2.2416153115780078;4.10865621510083;1
-0.7814372258067376;-1.1023260374907549;-0.4331264215037211;-1.321316898422854;0
1.665033490248489;3.1870061390410194;2.494718020041648;1.3367643169228764;1
